label,path
94,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/265109.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/349391.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/185045.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/18884.wav
53,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/425776.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/104229.wav
113,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/174916.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367078.wav
16,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/360717.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/275468.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/50156.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/154378.wav
163,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/241915.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/419272.wav
175,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408419.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/215175.wav
175,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/414030.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/258075.wav
36,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/352558.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/208656.wav
168,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/261838.wav
38,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/388042.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/244448.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/254883.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/419266.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/255223.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/35241.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/257434.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369280.wav
130,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/167201.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/336784.wav
135,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/353108.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/399601.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/220694.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/78369.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/424871.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/26215.wav
168,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/381728.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/70053.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403570.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/400079.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62457.wav
163,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1931.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/350373.wav
156,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/407702.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/127157.wav
5,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1925.wav
129,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403564.wav
75,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/390157.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186941.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/36774.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/386735.wav
81,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/32512.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/383895.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/100265.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/78396.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/399826.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/386906.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/17751.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189327.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/237471.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/399198.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/368607.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/23392.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/182272.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/429400.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233603.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/400092.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/159462.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/273227.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/372893.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/208695.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/48241.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/78382.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186766.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/378366.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/331000.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/182500.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/235514.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/416196.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/324343.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/153167.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/52231.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408380.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/141563.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/421712.wav
181,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/185521.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/117043.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/25907.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/248299.wav
172,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/70090.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/134842.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/402861.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/216497.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/251904.wav
86,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/396283.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/336753.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/368149.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/349187.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/376377.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/266616.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/115126.wav
90,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/93309.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/187334.wav
37,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/381931.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/117041.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366614.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/382586.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/121295.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/13509.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/326556.wav
171,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/380391.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/82562.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/115130.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/324341.wav
83,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/19742.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/18448.wav
117,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/70938.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/333629.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/234634.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/96503.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/127196.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/427413.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/125781.wav
150,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/134854.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/361147.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/196563.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/69299.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/41515.wav
21,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186770.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/199888.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/83640.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/127800.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/7417.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/275132.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/243480.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/182502.wav
194,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/331002.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/17747.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/363022.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/399830.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186764.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/218484.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/342952.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/325711.wav
144,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/159460.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/223412.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/320682.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/178445.wav
163,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1933.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/99181.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/248258.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/58905.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/249146.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/26217.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/210033.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/396530.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403214.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/336786.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62333.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/22717.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62327.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/336792.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/386737.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/231957.wav
13,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/104954.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/325936.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/204052.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/116388.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/242007.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1927.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/127155.wav
82,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/319017.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/27135.wav
103,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/236976.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/317012.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119093.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/65306.wav
167,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62469.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/158971.wav
16,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/347143.wav
177,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/382579.wav
8,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/35257.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/419270.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/213260.wav
113,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/48294.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/163059.wav
126,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/397612.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/391277.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/125018.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/257436.wav
142,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/390169.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/329856.wav
181,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/138049.wav
111,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/219759.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/239489.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/173538.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/104968.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/238218.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56257.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/427163.wav
82,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/118616.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/349393.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/96073.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/85769.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/332047.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/46722.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/391920.wav
90,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56531.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/162804.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/191740.wav
84,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/90416.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366402.wav
168,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/339106.wav
8,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/264201.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/349387.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189669.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/270274.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367052.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119534.wav
181,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/318686.wav
9,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/85755.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/173935.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/380811.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/323176.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/144141.wav
77,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/223610.wav
37,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408816.wav
102,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/391908.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/190462.wav
164,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345581.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/60915.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/162192.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/328751.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/195297.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/413205.wav
148,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/389612.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/334393.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/31569.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/380636.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/418422.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/407502.wav
33,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/22267.wav
146,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/77528.wav
180,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/413211.wav
88,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/251279.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/187687.wav
18,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/121040.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/64554.wav
0,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/257620.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/339853.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/348072.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/97392.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/402452.wav
60,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/154391.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403980.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/209990.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/258261.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/108388.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/96926.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/383471.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189696.wav
129,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135009.wav
160,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/132821.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/125385.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/426309.wav
196,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/264361.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/78960.wav
57,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/115534.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/194994.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366576.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/193023.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/44733.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/65925.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/191152.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/404802.wav
40,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233205.wav
55,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/360649.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/422153.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/237063.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/336369.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/178900.wav
123,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/275522.wav
156,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/57773.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/365043.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186374.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/414393.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/95340.wav
99,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/422147.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/58326.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/223002.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/378012.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/328816.wav
122,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/337936.wav
103,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/131333.wav
8,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/122429.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/76756.wav
3,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/321832.wav
152,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/418542.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369686.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408745.wav
58,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/69662.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/405261.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/256462.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/319407.wav
57,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/321198.wav
170,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/87963.wav
6,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/98843.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/55825.wav
72,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/182853.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/240228.wav
190,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/414422.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/166257.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/339927.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/136460.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/130777.wav
20,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/205012.wav
156,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/201274.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/352638.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/172550.wav
97,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/15583.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/347221.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119497.wav
150,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/419112.wav
83,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/389996.wav
150,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/155306.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/68971.wav
169,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/134934.wav
172,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366760.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/395830.wav
193,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/185457.wav
109,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/418783.wav
105,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408590.wav
68,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/52347.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/392839.wav
12,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/206080.wav
60,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/82416.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345807.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/155460.wav
151,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345813.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/52353.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/329705.wav
78,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/192659.wav
1,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/97769.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369321.wav
117,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/117121.wav
81,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/418797.wav
74,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/264611.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/114428.wav
100,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/59560.wav
9,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/377889.wav
35,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/159500.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/18272.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/27082.wav
24,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/188629.wav
166,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/41461.wav
91,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/378204.wav
36,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/377137.wav
110,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/86880.wav
185,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/175940.wav
187,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/122818.wav
145,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/413826.wav
153,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/406595.wav
155,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/212963.wav
103,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/146434.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366990.wav
197,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/428668.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62521.wav
