label,path
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/117986.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/383839.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/324338.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/124394.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/95067.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/268132.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/34865.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/377774.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/277006.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/363701.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/170909.wav
107,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/187340.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408490.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/212693.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/185557.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/317099.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/133829.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/331704.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/254822.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/325765.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/43404.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/388791.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/206143.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/352506.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/396550.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/206157.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/23441.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/108854.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/146291.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/264507.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369989.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/162870.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/52051.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/59104.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/213943.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/173941.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/415199.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/53401.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/257697.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/104277.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/170284.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/148928.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/344600.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/211629.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/405407.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/98943.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/249324.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/165110.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/355057.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/28716.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/44814.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/152958.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/151289.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/362770.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/197225.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/145363.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/392483.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135848.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14616.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/197219.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135860.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/87724.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/406091.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/31469.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/234287.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/405573.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56380.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369194.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/346611.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/317338.wav
189,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/412769.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/343741.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/392468.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/16940.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/395475.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/120504.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366072.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/376507.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/94214.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/329771.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/378258.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366066.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/83740.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/363136.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/273331.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/110612.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233067.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/429264.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/210866.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/168030.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135445.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/399065.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/190953.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/208768.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/50295.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/89286.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/195181.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/161996.wav
112,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/351153.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119839.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189595.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/338696.wav
66,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/203614.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/398346.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345133.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/342660.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/410369.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/175935.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/363137.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/162285.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/83741.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/48430.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366701.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/397920.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/326457.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/368738.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/331895.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/44236.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/90701.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/16799.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/9922.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/393763.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/33531.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/34538.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14830.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403881.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/85683.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/244985.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/96833.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/102968.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/58384.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/169139.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/60155.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/412768.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/330786.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/346610.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/138362.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367812.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/31468.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/110388.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/350700.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189754.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233502.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/121800.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/159763.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/328122.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/51405.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/406090.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/390295.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408095.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/107623.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233258.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135849.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/362765.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/197224.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408081.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/101246.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/191133.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/426585.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/142592.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/249319.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/330802.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/28717.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/211628.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/128011.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/178632.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/69777.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/387892.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/219260.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/411467.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119555.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/189620.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/335013.wav
159,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/218195.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/144120.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/250853.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233476.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/371123.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56578.wav
22,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/104276.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/26921.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/18617.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/271137.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/235775.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/59105.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/257866.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/262605.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/394839.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/59677.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/108470.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/83184.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/38074.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/348577.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/234866.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/54810.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/411881.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/17083.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/324485.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/124429.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/206142.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/70742.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/352507.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1013.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/31939.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/91557.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/34869.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408485.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/392086.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/317098.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/212692.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14575.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/380482.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/408487.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/366677.wav
32,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/277008.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/212690.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/392084.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/86773.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/1011.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/235561.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345092.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/114503.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/34116.wav
93,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/72143.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/29621.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/164769.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/76325.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/380443.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/218418.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/125721.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/361871.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/341579.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/345737.wav
174,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/340897.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/426785.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/201161.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/381761.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/411883.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/156095.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/23442.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/340883.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/332024.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/191737.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/65198.wav
41,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/52052.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/71853.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56234.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/131595.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/170287.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/110573.wav
76,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/219289.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/49328.wav
44,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/81236.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367025.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/79599.wav
64,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/318197.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/248039.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/328901.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/390334.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/60989.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/219262.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/407561.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/72433.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/232959.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/426587.wav
95,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/132711.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/28715.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/328097.wav
114,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/261483.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/187021.wav
17,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14615.wav
186,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369632.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/330021.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367179.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/191125.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/330035.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/243971.wav
52,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/327549.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/118073.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/193040.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/425111.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/159761.wav
87,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/108248.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/237766.wav
108,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/352698.wav
188,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/196676.wav
143,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/95337.wav
51,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/235617.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119437.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/138374.wav
139,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/415763.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/64457.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/131350.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/174618.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/240263.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/176769.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/194934.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/403883.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14832.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/35624.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/424596.wav
10,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/25423.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/201203.wav
50,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/101734.wav
48,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/49710.wav
141,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/365578.wav
116,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/340920.wav
154,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233064.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/223277.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/335401.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/240934.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/245858.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/110611.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119635.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/379186.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/186698.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/231854.wav
137,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/131620.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135446.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/269395.wav
30,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/344575.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/254982.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/251622.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/38116.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/38117.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/383765.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/338695.wav
173,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/23523.wav
63,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/84944.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/135447.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/183093.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/407616.wav
65,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/280244.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/127725.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/22615.wav
45,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/379193.wav
101,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/344574.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/125126.wav
120,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/170669.wav
178,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/214343.wav
104,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/85455.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/110610.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/369419.wav
28,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/119634.wav
7,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/162286.wav
134,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/83742.wav
161,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/223276.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/233065.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/53991.wav
34,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/423005.wav
96,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/397937.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/117625.wav
140,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/45659.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/265579.wav
118,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/148862.wav
165,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/147589.wav
73,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/330961.wav
26,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/14833.wav
133,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/27221.wav
98,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/132894.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/56396.wav
46,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/326695.wav
115,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/62033.wav
47,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/138361.wav
71,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/385894.wav
136,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/185838.wav
43,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/146873.wav
192,/tmp\sound_datasets\fsd50k\FSD50K.eval_audio/367811.wav
